Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Customer_Tenure,Cluster
1951,4,3,0.06344999667726586,0,0,-0.5908752083023561,-0.18701798803117722,-0.6614491798474453,-0.686637320771307,-0.6870680334894731,-0.6557331010948404,-0.3647126018091126,-0.6858866249126978,0.3294268039924911,-0.5687196185467573,-0.24311448324952553,7,0,0,0,0,0,0,0,1.16480373305887,1
1952,2,4,0.8022509862938044,0,0,1.3085592512632087,0.9718949783179628,0.042695507764479425,1.4359782110096293,-0.13778633356570003,-0.31651418272770365,0.2296604900171395,-0.6858866249126978,0.689385848355018,1.4843536216542685,0.6798964362063006,3,0,0,0,0,0,0,0,-0.8288775582853547,1
1987,2,5,0.621690774039773,0,0,1.204953735286905,0.09528132428463892,0.042695507764479425,0.5098265489173209,2.681859726043002,0.6526827268926869,0.19131383893157486,-0.6858866249126978,-0.7504503290950897,1.8265324950211062,0.06455582323574982,1,0,0,0,0,0,0,0,-0.8288775582853547,0
1949,3,3,0.4357797616389101,1,1,-1.5923951960732903,2.362590537936931,-0.6614491798474453,-0.5404028478093635,-0.6870680334894731,-0.6557331010948404,-0.19215267192407165,4.490616204617097,-0.3904912847325628,0.4578170015537556,1.2952370491768512,8,0,1,0,0,0,0,0,1.4584617150646804,1
1958,2,5,0.5276026167133699,0,2,-0.5218048643181538,1.3047110096797672,-0.18363671325363923,0.06226043470046384,-0.4673553535199639,-0.6557331010948404,2.9906193681777946,-0.1682363419597184,1.049344892717545,1.142174748287431,1.6029073556621267,5,1,0,0,0,0,0,0,-0.8288775582853547,3
1987,4,4,-0.37836205632243197,0,0,-0.9016917562312667,-0.5346918779359192,1.4258368584307601,0.44335633393461943,0.8692301162945506,0.7738323405952356,-0.1729793463812893,-0.1682363419597184,0.3294268039924911,-0.22654074517991973,1.6029073556621267,5,0,0,0,0,0,0,1,1.153676659605602,0
1973,4,2,-0.6181716395453939,1,1,-0.4181993483418502,-0.8585931941719609,-0.6614491798474453,-0.7043627114333607,-0.6138304734996367,-0.6072732556138208,-0.4605792295230242,-0.1682363419597184,-1.1104093734576166,-0.5687196185467573,-1.1661254027053516,5,1,0,0,0,0,0,0,-0.8288775582853547,2
1964,4,3,0.5404914053882197,0,1,-0.9362269282233678,0.27654719850847875,-0.18363671325363923,-0.4340505038370411,-0.4673553535199639,-0.6557331010948404,-0.6714858104936298,-0.6858866249126978,-0.03053224037003586,0.4578170015537556,0.6798964362063006,2,0,0,0,0,0,0,0,0.9606461244815192,3
1961,2,3,-1.3602534117337124,1,1,-1.0398324441996714,-0.8734510527148986,-0.5608570816171703,-0.7220881020954145,-0.6321398634970958,-0.5830433328733111,-0.5756191827797181,0.349413940993261,-1.1104093734576166,-0.5687196185467573,-0.8584550962200763,7,0,0,0,0,0,0,0,1.2968772570911373,3
1992,2,4,1.2435943560689622,0,0,-1.4542545081048857,0.6717662357506214,2.280869693388097,2.264640224460642,1.7663902261700466,0.41038349948758923,1.9744331144103313,-0.6858866249126978,-0.03053224037003586,2.5108902417547814,0.6798964362063006,1,1,0,0,1,0,0,1,1.1072332225832664,0
1965,0,2,0.4877645426274707,0,1,0.09982823153966747,2.707292856133085,0.16843563055232313,0.36359207595537757,0.48473292634790943,2.1549379368042922,2.012779765495896,2.937665355758158,1.409303937080072,2.1687113683879438,0.6798964362063006,6,0,0,0,0,0,0,0,1.4304021385303527,3
1956,2,2,-1.14762745553407,0,0,1.4466999392316133,-0.8942520546750115,-0.6111531307323078,-0.7087940590988742,-0.6870680334894731,-0.5588134101328013,-0.8056990892931061,-0.6858866249126978,-1.1104093734576166,-0.9108984919135951,-1.1661254027053516,8,0,0,0,0,0,0,0,1.4154047786585566,1
1978,2,3,0.5989596376495835,0,0,1.5157702832158158,0.4162110688120931,0.4450639006855793,0.9529613154686647,-0.48566474351742295,-0.4618937191707623,-0.5180992061513712,-0.6858866249126978,-0.3904912847325628,1.4843536216542685,2.2182479686326775,2,0,0,0,0,0,1,0,1.0646600719794588,2
1971,4,5,-0.7340926237482849,1,0,0.9977427033342982,-0.825905905377498,-0.6614491798474453,-0.6733432777747667,-0.6504492534945548,-0.6315031783543306,-0.8056990892931061,-0.1682363419597184,-0.3904912847325628,-0.9108984919135951,-0.8584550962200763,8,0,0,0,0,0,0,0,-0.8288775582853547,2
1966,2,5,0.7430797291956306,0,1,-0.9016917562312667,1.2839100077196544,2.205425619715391,0.4965325059207807,0.8143019463021733,1.1857410271839017,2.798886112749971,1.9023647898521991,0.3294268039924911,1.142174748287431,0.6798964362063006,3,0,0,0,0,0,0,0,1.4284669953210887,3
1955,2,5,0.321733510334179,0,1,1.170418563294804,0.5023866483611317,-0.13334066413850176,0.04010369637289665,-0.3391896235377502,-0.14690472354413533,0.2296604900171395,0.349413940993261,1.7692629814425989,-0.22654074517991973,0.987566742691576,6,0,0,0,0,0,0,0,-0.8288775582853547,1
1953,2,3,-0.4673337551142735,0,1,1.4812351112237145,-0.8080764751259728,-0.6614491798474453,-0.7176567544299011,-0.6504492534945548,-0.6557331010948404,-0.690659136036412,-0.1682363419597184,-0.7504503290950897,-0.9108984919135951,-0.8584550962200763,5,0,0,0,0,0,0,0,-0.8288775582853547,1
1958,2,5,-0.1983095842283189,0,0,-1.557860024081189,-0.04735411772756292,-0.4099689342717579,-0.6068730627920651,-0.6138304734996367,-0.4134338736897427,1.55261995246912,-0.6858866249126978,0.689385848355018,-0.5687196185467573,0.06455582323574982,6,0,0,0,0,0,0,0,-0.8288775582853547,3
1961,2,5,1.4318097276571469,0,0,-0.5908752083023561,2.2169835242161415,3.8148991913997903,1.7195844616024893,0.7227549963148778,2.6879962370955073,1.418406673669644,-0.6858866249126978,-0.03053224037003586,1.4843536216542685,0.987566742691576,1,0,0,0,1,0,0,0,1.2543041064873297,3
1981,4,3,1.3858787716522278,0,0,-0.763551068262862,2.071376510495352,0.4450639006855793,-0.2656592925475305,0.37487658636315485,0.41038349948758923,-0.0004194164962483906,-0.6858866249126978,0.689385848355018,1.4843536216542685,1.6029073556621267,2,1,0,1,0,0,0,0,1.2838150404286055,0
1976,0,5,-0.9678483819876051,1,1,-1.350648992128582,-0.8764226244234862,-0.6363011552898765,-0.7087940590988742,-0.6870680334894731,-0.5830433328733111,-0.8056990892931061,-0.1682363419597184,-1.1104093734576166,-0.9108984919135951,-0.8584550962200763,7,0,0,0,0,0,0,0,-0.8288775582853547,2
1968,3,4,-0.0653597762004749,1,0,-1.3851841641206832,-0.20781898999129,-0.3093768360414829,-0.39859972251293363,-0.3391896235377502,-0.4134338736897427,-0.03876606758181304,-0.1682363419597184,-0.03053224037003586,-0.5687196185467573,0.6798964362063006,5,0,0,0,0,0,0,0,-0.8288775582853547,2
1978,4,3,-0.41687219460546787,1,0,0.5487854674369828,-0.8823657678406612,-0.6111531307323078,-0.7132254067643876,-0.6504492534945548,-0.6557331010948404,-0.7865257637503237,-0.6858866249126978,-1.1104093734576166,-0.9108984919135951,-1.1661254027053516,7,0,0,0,0,0,0,0,-0.8288775582853547,2
1965,2,4,0.5704871317587791,0,0,0.6523909834132863,-0.15730227094530186,2.0545374723699785,0.7402566275240197,0.5030423163453686,1.573419791032058,1.3992333481268615,-0.6858866249126978,-0.03053224037003586,0.11563812818691793,-0.24311448324952553,2,0,0,0,0,0,0,0,-0.8288775582853547,3
1971,2,3,-0.5847779597969195,1,0,-1.143437960175975,-0.3920564359237174,-0.4099689342717579,-0.18589503456828863,-0.3025708435428319,-0.34074410546821343,-0.5372725316941535,1.9023647898521991,1.049344892717545,-0.22654074517991973,-0.5507847897348009,9,0,0,0,0,0,0,1,-0.8288775582853547,2
1956,2,3,1.0845545152083922,0,0,-1.2815786481443796,0.7757712455511853,0.3947678515704418,1.6885650279438953,0.48473292634790943,1.35535048636747,1.0541134883567795,-0.6858866249126978,0.3294268039924911,1.142174748287431,-0.5507847897348009,3,0,0,0,0,0,0,1,-0.8288775582853547,1
1982,2,5,-0.4377676550328758,1,0,1.5848406272000182,-0.8883089112578363,-0.6614491798474453,-0.7043627114333607,-0.6504492534945548,-0.6557331010948404,-0.8440457403786708,-0.6858866249126978,-1.4703684178201437,-0.9108984919135951,-0.8584550962200763,4,0,0,0,0,0,0,0,-0.8288775582853547,0
1970,3,4,0.923991453868067,0,0,-1.143437960175975,1.8247360586825863,0.7719882199339729,2.9913812416048455,1.1255615762589781,0.26500396304453067,1.7060065568113787,-0.6858866249126978,0.3294268039924911,1.8265324950211062,0.06455582323574982,3,0,0,0,1,0,0,1,1.2702690379637576,2
1977,2,3,0.09942143416071014,0,1,-0.1073828004129396,1.034297984198301,-0.46026498338689537,-0.03966056160634521,-0.3025708435428319,-0.6557331010948404,1.8785664866964196,0.8670642239462404,2.489181070167653,1.142174748287431,-0.24311448324952553,8,0,0,0,0,0,0,0,1.2417256756271138,2
1970,2,4,-1.0750206126657498,1,1,-1.5923951960732903,-0.8912804829664238,-0.6363011552898765,-0.7087940590988742,-0.6504492534945548,-0.6315031783543306,-0.8056990892931061,-0.1682363419597184,-1.1104093734576166,-0.9108984919135951,-0.8584550962200763,4,0,0,0,0,0,0,0,1.1198116534434823,2
1958,4,5,1.2799954198415682,0,0,1.0668130473185005,-0.45148787009546815,0.017547483206910682,-0.28338468320958426,1.2537273062411918,0.6526827268926869,0.7089936285866977,-1.203536907865677,1.7692629814425989,2.1687113683879438,-0.5507847897348009,5,0,1,1,1,1,0,1,1.2422094614294297,3
1983,2,5,-0.30899693909051335,1,0,0.9632075313421969,-0.8793941961320737,-0.6614491798474453,-0.6999313637678474,-0.6504492534945548,-0.6315031783543306,-0.7865257637503237,-0.6858866249126978,-1.1104093734576166,-0.9108984919135951,-1.1661254027053516,6,0,0,0,0,0,0,0,1.0786898602466226,0
1958,4,4,0.7812774119956398,0,0,-1.696000712049594,0.09528132428463892,2.6077940126364907,1.0814703977685542,3.7071855659007116,0.11962442660147207,-0.019592742039030716,-0.6858866249126978,-0.03053224037003586,1.4843536216542685,-0.24311448324952553,2,0,0,0,0,0,0,1,-0.8288775582853547,3
1973,4,3,1.3340502184051806,0,0,0.44517995146067924,1.884167492854337,-0.18363671325363923,2.9958125892703587,-0.22933328355299554,1.6461095592535873,-0.11545936975294234,-0.6858866249126978,0.689385848355018,1.142174748287431,0.3722261297210252,2,0,0,1,0,0,0,0,-0.8288775582853547,2
1974,4,4,-0.4881120447355464,1,0,1.4466999392316133,-0.7010998936168215,-0.46026498338689537,-0.6600492347782264,-0.3391896235377502,-0.4618937191707623,-0.6139658338652828,-0.1682363419597184,-0.7504503290950897,-0.5687196185467573,-0.5507847897348009,5,0,0,0,0,0,0,0,-0.8288775582853547,2
1959,2,5,0.7686229649330601,0,0,-0.8671565842391655,-0.22861999195140278,-0.08304461502336428,0.9839807491272587,0.0819263464038092,-0.14690472354413533,0.5939536753300036,-0.6858866249126978,-0.03053224037003586,0.7999958749205932,0.3722261297210252,2,0,0,0,0,0,0,0,-0.8288775582853547,3
1972,4,4,-0.5120148891870859,1,1,-1.6269303680653915,-0.7902470448744475,-0.5608570816171703,-0.6423238441161726,-0.6321398634970958,-0.5830433328733111,-0.7865257637503237,0.349413940993261,-0.3904912847325628,-0.9108984919135951,-0.8584550962200763,8,0,0,0,0,0,0,0,-0.8288775582853547,2
1965,4,3,0.2167094111018428,1,1,-0.9362269282233678,-0.5911517403990825,-0.6614491798474453,-0.6999313637678474,-0.6504492534945548,-0.6315031783543306,-0.7673524382075414,0.349413940993261,-0.7504503290950897,-0.5687196185467573,-0.5507847897348009,3,0,0,0,0,0,0,0,0.9466163362143554,3
1979,2,4,0.3959416875530109,0,1,0.2379689195080722,-0.42177215300959275,0.5959520480309917,-0.29667872620612457,0.31994841637077753,0.07116458112045254,-0.3263659507235479,-0.6858866249126978,-0.03053224037003586,-0.22654074517991973,0.6798964362063006,4,0,0,0,0,0,0,0,1.194798452802462,0
1958,2,2,1.0981072717846736,0,1,0.16889857552386983,0.8025153909284731,-0.46026498338689537,0.21735760299343412,-0.3025708435428319,-0.26805433724668415,-0.21132599746685396,-0.6858866249126978,-0.03053224037003586,0.11563812818691793,-0.24311448324952553,1,0,0,0,0,0,0,0,1.0917520769091544,3
1986,0,4,1.1413432992484875,0,0,0.7559964993895899,-0.42771529642676787,1.350392784758054,0.89535379581699,0.5396610963402868,0.2892338857850404,-0.05793939312459537,-0.6858866249126978,-0.3904912847325628,0.11563812818691793,0.6798964362063006,1,0,0,0,0,0,0,0,-0.8288775582853547,0
1982,3,5,-0.9411724951242041,1,0,-0.38366417634974903,-0.8853373395492488,-0.6614491798474453,-0.7176567544299011,-0.6870680334894731,-0.6557331010948404,-0.8248724148358884,-0.6858866249126978,-1.1104093734576166,-0.9108984919135951,-1.1661254027053516,7,0,0,0,0,0,0,0,-0.8288775582853547,0
1979,2,3,0.1987041638924315,0,1,0.44517995146067924,0.9213782592719746,0.2187316796674606,-0.030797866275318338,0.37487658636315485,0.19231419482300136,-0.1729793463812893,-0.1682363419597184,0.3294268039924911,1.8265324950211062,1.2952370491768512,5,0,0,0,0,0,0,0,1.2707528237660735,0
1975,2,2,1.2553504936178403,0,0,0.9977427033342982,1.762333052802248,3.3873827739211215,1.1656660034133097,2.7184785060379197,3.2452844601272317,-0.3263659507235479,-1.203536907865677,-0.03053224037003586,1.4843536216542685,0.06455582323574982,1,1,0,1,1,0,0,1,1.178833521326034,2
1979,0,3,0.09852312464700849,0,1,-1.0743676161917726,-0.6951567501996463,0.6965441462612667,-0.2567965972165036,0.7776831663072551,-0.4376637964302525,0.018753909046533936,-0.1682363419597184,-0.03053224037003586,-0.5687196185467573,0.3722261297210252,5,0,0,0,0,0,0,0,-0.8288775582853547,0
1986,2,3,-0.5147488746635692,1,0,1.5848406272000182,-0.5465781647702694,-0.18363671325363923,0.17304412633829977,-0.22933328355299554,-0.19536456902515487,0.19131383893157486,1.9023647898521991,1.049344892717545,-0.22654074517991973,-0.24311448324952553,8,0,0,0,0,0,0,0,1.2673663231498615,0
1970,2,5,0.058567879754974295,1,0,0.583320639429084,-0.2761651392888034,-0.6111531307323078,-0.6068730627920651,-0.5589023035072593,-0.486123641911272,-0.6523124849508475,-0.1682363419597184,-0.03053224037003586,-0.5687196185467573,0.06455582323574982,5,0,0,0,0,0,0,0,-0.8288775582853547,2
1972,2,3,-0.846146971348721,1,0,-0.7290158962707608,-0.8704794810063111,-0.6614491798474453,-0.6689119301092532,-0.5589023035072593,-0.5103535646517818,-0.4414059039802419,-0.6858866249126978,-0.7504503290950897,-0.9108984919135951,-0.8584550962200763,8,0,0,0,0,0,0,0,-0.8288775582853547,2
1960,4,4,0.9513313086328998,0,0,0.9977427033342982,1.3552277287257553,0.6713961217036979,1.0327255734479066,-0.37580840353266837,1.5976497137725678,-0.8440457403786708,-0.6858866249126978,-0.03053224037003586,0.7999958749205932,1.6029073556621267,2,0,0,0,1,0,0,0,-0.8288775582853547,3
1952,4,3,-0.03192703951662223,0,1,-1.2470434761522784,-0.7456734692456345,-0.6614491798474453,-0.7043627114333607,-0.6870680334894731,-0.6557331010948404,-0.8056990892931061,-0.6858866249126978,-0.7504503290950897,-0.9108984919135951,-0.8584550962200763,5,0,0,0,0,0,0,0,-0.8288775582853547,1
1970,0,3,-1.4205963768932361,0,0,-0.763551068262862,-0.8823657678406612,-0.5608570816171703,-0.6822059731057936,-0.41242718352758656,-0.4618937191707623,-0.5180992061513712,-0.1682363419597184,-0.7504503290950897,-0.9108984919135951,-0.5507847897348009,5,0,0,0,0,0,0,0,1.2538203206850136,2
1974,0,3,0.5380308184593847,1,0,-1.1089027881838738,0.25871776825695353,0.14328760599475437,-0.4296191561715277,-0.3025708435428319,0.11962442660147207,-0.5372725316941535,-0.1682363419597184,0.689385848355018,-0.22654074517991973,0.987566742691576,5,0,1,0,0,0,0,0,-0.8288775582853547,2
1965,2,3,0.5777517217391489,1,1,0.7559964993895899,-0.3118239997918539,-0.43511695882932666,-0.48722667582320234,-0.32088023354029105,-0.14690472354413533,-0.7290057871219767,2.4200150728051786,-0.03053224037003586,-0.5687196185467573,0.3722261297210252,4,0,0,0,0,0,0,0,-0.8288775582853547,3
1954,2,2,0.9797647575883259,0,0,1.0322778753263993,0.6301642318303958,0.7468401953764041,1.249861609058065,0.8875395062920097,0.14385434934198182,-0.5372725316941535,-0.6858866249126978,-0.7504503290950897,-0.22654074517991973,1.6029073556621267,1,0,0,0,0,0,0,0,-0.8288775582853547,1
1983,0,4,1.1721201643266137,0,0,-1.6614655400574927,1.2036775715877908,0.47021192524314803,-0.230208511223423,-0.13778633356570003,3.221054537386722,0.018753909046533936,-0.6858866249126978,1.409303937080072,-0.22654074517991973,-0.24311448324952553,5,0,0,0,1,0,0,1,1.2847826120332375,0
1973,4,4,0.10852170010386163,1,1,0.9977427033342982,-0.8675079092977236,-0.6614491798474453,-0.7220881020954145,-0.6870680334894731,-0.6557331010948404,-0.8440457403786708,-0.6858866249126978,-1.1104093734576166,-0.9108984919135951,-1.1661254027053516,5,0,0,0,0,0,0,0,0.9911246300274271,2
1960,3,4,1.8391735636531554,0,0,-0.9016917562312667,2.0684049387867645,-0.18363671325363923,2.410874697422585,1.6016057161929147,2.1307080140637824,-0.11545936975294234,-1.203536907865677,-0.03053224037003586,1.142174748287431,0.987566742691576,1,0,1,0,0,0,0,0,-0.8288775582853547,3
1984,4,4,-1.3833360605423068,1,0,0.8941371873579945,-0.8467069073376108,-0.5860051061747391,-0.6600492347782264,-0.6321398634970958,-0.6315031783543306,-0.8440457403786708,0.349413940993261,-0.3904912847325628,-0.9108984919135951,-0.8584550962200763,8,0,0,0,0,0,0,0,-0.8288775582853547,0
1971,2,5,0.7862766997240664,0,1,0.7214613273974887,2.734037001510373,0.042695507764479425,-0.11942481958558708,-0.6870680334894731,-0.31651418272770365,2.3770729508087602,0.349413940993261,-0.3904912847325628,0.11563812818691793,-0.24311448324952553,6,0,1,1,0,0,0,0,-0.8288775582853547,2
1983,4,3,-0.7076510784971537,1,0,-1.350648992128582,-0.8556216224633734,-0.6111531307323078,-0.6600492347782264,-0.6321398634970958,-0.6557331010948404,-0.3838859273518949,-0.6858866249126978,-1.1104093734576166,-0.5687196185467573,-1.1661254027053516,8,1,0,0,0,0,0,1,-0.8288775582853547,0
1983,3,3,-0.6024707515233042,0,0,-0.8671565842391655,-0.6416684594450707,0.3193237778977356,-0.5005207188197427,0.48473292634790943,0.022704735639433017,2.0894730676670252,-0.6858866249126978,-0.3904912847325628,0.7999958749205932,-0.8584550962200763,6,1,0,0,0,0,0,1,-0.8288775582853547,0
1966,1,5,-1.13473866685922,0,0,-0.07284762842083842,-0.897223626383599,-0.08304461502336428,-0.6910686684368205,-0.5405929135098003,-0.5103535646517818,0.03792723458931626,-0.6858866249126978,-0.7504503290950897,-0.5687196185467573,-1.1661254027053516,8,0,0,0,0,0,0,0,-0.8288775582853547,3
1978,0,3,-0.18210095604631088,0,1,1.6884461431763216,0.6063916581616956,-0.38482090971418914,-0.4783639804921755,-0.26595206354791373,-0.5345834873922916,-0.2880192996379833,1.3847145068992197,2.489181070167653,-0.5687196185467573,0.06455582323574982,9,0,0,0,0,0,0,0,1.1202954392457984,2
1968,2,4,0.7373383596950157,0,1,-1.557860024081189,0.22900205117107816,0.042695507764479425,0.2129262553279207,0.8509207262970915,0.022704735639433017,-0.4414059039802419,-0.1682363419597184,0.689385848355018,0.7999958749205932,0.987566742691576,3,0,0,0,0,0,0,0,1.20834445526731,2
1979,4,3,-0.7843588995801989,1,0,-1.1779731321680762,-0.6832704633652962,-0.6614491798474453,-0.5536968908059039,-0.6504492534945548,-0.6315031783543306,-0.7290057871219767,-0.1682363419597184,-0.7504503290950897,-0.5687196185467573,-0.5507847897348009,7,0,0,0,0,0,0,0,-0.8288775582853547,0
1973,3,2,0.013535233263756864,1,1,0.6178558114211852,-0.46931730034699337,-0.6614491798474453,-0.3276981598647186,-0.5589023035072593,-0.34074410546821343,0.5556070242444391,1.3847145068992197,-0.03053224037003586,-0.22654074517991973,-0.24311448324952553,7,0,0,0,0,0,0,0,-0.8288775582853547,2
1979,2,4,-0.12347649604343373,1,0,-0.5908752083023561,-0.8348206205032607,-0.23393276236877672,-0.6378924964506592,0.1002357364012683,-0.1711346462846451,-0.6714858104936298,-0.6858866249126978,-0.7504503290950897,-0.5687196185467573,-0.5507847897348009,3,0,0,0,0,0,0,0,-0.8288775582853547,0
1954,2,3,-0.19346652424140567,0,1,-0.31459383236554667,-0.5762938818561448,-0.5357090570596016,-0.1327188625821274,-0.21102389355553644,-0.0984448780631158,-0.2880192996379833,-0.1682363419597184,0.689385848355018,-0.5687196185467573,-0.24311448324952553,7,0,0,0,0,0,0,0,-0.8288775582853547,1
1962,2,2,-0.47397343412859005,1,1,0.16889857552386983,-0.41285743788383017,-0.5860051061747391,-0.08840538592699301,-0.6138304734996367,-0.07421495532260604,-0.05793939312459537,2.4200150728051786,0.689385848355018,-0.22654074517991973,-0.24311448324952553,8,0,0,0,0,0,0,1,-0.8288775582853547,3
1966,2,4,1.3541254831896434,1,1,0.9977427033342982,1.9406273553175004,0.5205079743582854,1.4492722540061695,0.8143019463021733,0.4830732677091185,0.9774201861856502,0.8670642239462404,0.3294268039924911,0.11563812818691793,0.06455582323574982,8,0,0,0,0,0,0,0,1.356382910776005,3
1977,2,5,-0.18577230797187416,2,1,1.550305455207917,-0.7813323297486849,-0.6614491798474453,-0.6644805824437399,-0.6321398634970958,-0.6315031783543306,-0.5372725316941535,-0.1682363419597184,-1.1104093734576166,-0.5687196185467573,-0.8584550962200763,3,0,0,0,0,0,0,0,-0.8288775582853547,2
1985,1,4,-1.371150296704267,0,0,0.06529305954756628,-0.9001951980921865,-0.5860051061747391,-0.7220881020954145,-0.6504492534945548,-0.5830433328733111,-0.6331391594080651,-0.6858866249126978,-1.4703684178201437,-0.9108984919135951,-0.8584550962200763,4,0,0,0,0,0,0,0,1.1241657256643263,0
1952,0,2,0.48081240813012754,0,0,-0.24552348838134433,-0.38017014908936725,0.06784353232204816,2.885028897632523,-0.6870680334894731,0.14385434934198182,1.3033667204129498,-0.6858866249126978,1.049344892717545,1.142174748287431,1.6029073556621267,4,0,0,0,0,0,0,1,-0.8288775582853547,1
1951,3,3,0.6129420205150266,0,1,0.6178558114211852,1.5186641726980699,-0.46026498338689537,-0.5049520664852561,-0.48566474351742295,-0.6557331010948404,0.49808704761609207,0.8670642239462404,-0.7504503290950897,-0.22654074517991973,0.987566742691576,7,0,1,0,0,0,0,0,-0.8288775582853547,1
1967,2,4,-1.006007007852236,1,1,1.3085592512632087,-0.8853373395492488,-0.6363011552898765,-0.7309507974264414,-0.6504492534945548,-0.6557331010948404,-0.7673524382075414,-0.6858866249126978,-1.1104093734576166,-0.9108984919135951,-1.1661254027053516,7,0,0,0,0,0,0,0,1.1493225873847581,3
1978,2,3,-0.3512956001052475,1,0,-0.6944807242786596,-0.8793941961320737,-0.5608570816171703,-0.6511865394471995,-0.5772116935047185,-0.5830433328733111,-0.5372725316941535,-0.6858866249126978,-1.1104093734576166,-0.9108984919135951,-0.8584550962200763,5,0,0,0,0,0,0,0,1.019184206561755,2
1976,2,5,1.3247546677851374,0,1,1.3776295952474111,1.2274501452564912,0.3947678515704418,3.0888708902461413,3.3226883759540704,0.07116458112045254,0.7665136052150446,-0.1682363419597184,0.689385848355018,1.4843536216542685,0.987566742691576,3,0,0,0,1,0,0,0,1.2959096854865053,2
1985,2,4,0.8286144176741789,0,0,0.8596020153658934,2.2675002432621296,2.8089782090970408,2.5836972563776093,-0.6870680334894731,-0.19536456902515487,-0.09628604421016002,-0.6858866249126978,1.049344892717545,0.7999958749205932,0.6798964362063006,4,0,1,1,1,0,0,1,-0.8288775582853547,0
1974,0,5,-0.07883441890599963,1,0,1.6539109711842206,-0.40988586617524264,-0.5357090570596016,-0.2656592925475305,-0.48566474351742295,-0.4618937191707623,-0.2880192996379833,-0.1682363419597184,0.3294268039924911,-0.5687196185467573,0.06455582323574982,6,0,0,0,0,0,0,0,-0.8288775582853547,2
1968,4,3,-0.5823173728680846,1,1,0.47971512345278045,-0.8169911902517354,-0.5608570816171703,-0.5891476721300114,-0.6504492534945548,-0.5588134101328013,-0.7673524382075414,0.349413940993261,-0.3904912847325628,-0.9108984919135951,-0.8584550962200763,9,0,0,0,0,0,0,0,1.4008912045890767,2
1962,4,2,1.3282697919691873,0,0,1.34309442325531,1.2185354301307285,1.2498006865277789,1.0105688351203395,1.4368212062157828,-0.6557331010948404,-0.6139658338652828,-0.6858866249126978,-0.03053224037003586,1.142174748287431,0.987566742691576,1,0,0,0,0,0,0,1,1.2552716780919615,3
1989,3,2,-1.589947248693686,0,0,-0.5218048643181538,-0.8793941961320737,-0.5608570816171703,-0.6955000161023339,-0.6504492534945548,-0.6072732556138208,-0.7673524382075414,-0.1682363419597184,-0.3904912847325628,-0.9108984919135951,-0.8584550962200763,5,0,0,0,0,0,0,0,-0.8288775582853547,0
1961,2,3,-0.07848290648759464,0,1,1.1013482193106017,-0.2226768485342277,-0.5357090570596016,-0.4916580234887158,-0.6321398634970958,-0.6072732556138208,-0.4605792295230242,-0.1682363419597184,0.689385848355018,-0.22654074517991973,-0.5507847897348009,7,0,0,0,0,0,0,0,1.2702690379637576,3
1953,3,5,0.17347338363802867,0,1,0.5487854674369828,0.04773617694723831,0.5456559989158543,-0.15044425324418115,0.026998176411431898,1.0888213362218626,0.07627388567488091,0.8670642239462404,0.689385848355018,-0.22654074517991973,1.2952370491768512,4,0,0,0,0,0,0,0,-0.8288775582853547,1
1989,2,3,-0.5675929082304532,1,0,0.06529305954756628,-0.8348206205032607,-0.6614491798474453,-0.6245984534541189,-0.5589023035072593,-0.29228425998719393,-0.7865257637503237,-0.6858866249126978,-0.7504503290950897,-0.9108984919135951,-0.5507847897348009,5,0,0,0,0,0,0,0,-0.8288775582853547,0
1978,0,2,-1.1875436434907258,1,0,0.9286723593500957,-0.9001951980921865,-0.5357090570596016,-0.7043627114333607,-0.6138304734996367,-0.4618937191707623,-0.4605792295230242,-0.1682363419597184,-0.7504503290950897,-0.5687196185467573,-1.1661254027053516,6,0,0,0,0,0,0,0,0.9601623386792032,2
1962,4,4,-0.7135096188039036,0,1,0.9286723593500957,-0.7367587541198719,-0.6614491798474453,-0.686637320771307,-0.6870680334894731,-0.6557331010948404,-0.49892588060858883,-0.1682363419597184,-0.7504503290950897,-0.9108984919135951,-0.5507847897348009,7,0,0,0,0,0,0,0,-0.8288775582853547,3
1945,2,6,0.4529648132053764,0,0,1.204953735286905,0.6063916581616956,2.4569058652910782,0.36359207595537757,0.22840146638348202,0.26500396304453067,1.725179882354161,-0.6858866249126978,0.689385848355018,0.7999958749205932,2.2182479686326775,3,0,0,0,0,0,0,0,1.2228580293367899,1
1974,3,5,-1.1885981807459407,1,0,0.2379689195080722,-0.8169911902517354,-0.6614491798474453,-0.6290298011196324,-0.6504492534945548,-0.6072732556138208,-0.7865257637503237,0.8670642239462404,-0.7504503290950897,-0.5687196185467573,-0.5507847897348009,4,0,0,0,0,0,0,0,-0.8288775582853547,2
1981,2,5,-0.3720348327911421,1,0,-0.6254103802944573,-0.7664744712057473,-0.4854130079444641,-0.4783639804921755,-0.6504492534945548,-0.5588134101328013,-0.3263659507235479,-0.1682363419597184,-0.3904912847325628,-0.5687196185467573,-0.8584550962200763,6,1,0,0,0,0,0,1,-0.8288775582853547,0
